dtime,v1,v2,v3,a1,a2,a3,total_e
2022-11-01 00:09:59,137.074,135.969,137.280,2.570,1.114,1.495,40598.390
2022-11-01 00:19:49,136.535,135.805,137.911,2.572,1.116,1.496,40598.500
2022-11-01 00:29:49,137.218,135.922,137.565,2.569,1.111,1.498,40598.610
2022-11-01 00:39:59,137.084,135.972,137.299,2.566,1.111,1.494,40598.730
2022-11-01 00:49:59,136.278,135.022,136.771,13.665,14.341,13.921,40598.950
2022-11-01 01:00:00,135.787,134.792,136.816,2.570,1.132,1.487,40599.150
2022-11-01 01:09:59,136.472,135.585,136.995,2.562,1.115,1.488,40599.250
2022-11-01 01:19:52,137.164,136.309,137.683,2.568,1.111,1.497,40599.360
2022-11-01 01:29:51,137.390,136.542,138.432,2.571,1.110,1.501,40599.480
2022-11-01 01:39:51,136.968,136.608,137.965,2.575,1.111,1.504,40599.780
2022-11-01 01:49:51,136.449,135.952,136.799,2.558,1.111,1.488,40599.890
2022-11-01 01:59:50,133.584,132.623,133.638,22.834,21.556,22.819,40600.110
2022-11-01 02:09:50,133.963,132.865,134.216,22.149,20.682,22.222,40601.430
2022-11-01 02:19:51,133.802,132.742,134.283,22.138,20.604,22.359,40602.750
2022-11-01 02:29:51,135.459,134.712,136.310,3.617,2.657,1.490,40604.270
2022-11-01 02:39:52,135.222,133.862,135.849,6.569,5.981,1.484,40604.430
2022-11-01 02:49:53,135.361,135.176,136.479,2.556,1.117,1.484,40604.540
2022-11-01 02:59:51,135.454,134.530,135.658,2.560,1.122,1.481,40604.640
2022-11-01 03:09:52,135.830,135.158,136.116,2.565,1.122,1.485,40604.760
2022-11-01 03:19:52,136.891,136.865,137.699,2.571,1.117,1.496,40605.060
2022-11-01 03:29:53,135.315,134.453,136.348,7.223,6.605,1.484,40605.180
2022-11-01 03:39:51,135.465,135.353,136.385,2.559,1.117,1.485,40605.290
2022-11-01 03:49:52,133.337,132.064,133.418,22.329,20.702,22.185,40606.110
2022-11-01 03:59:52,131.893,131.143,132.278,22.075,20.904,22.298,40607.430
2022-11-01 04:09:52,132.036,131.217,132.734,21.996,20.730,22.368,40608.910
2022-11-01 04:19:54,132.753,131.123,132.751,22.402,20.656,22.047,40610.220
2022-11-01 04:29:53,132.222,130.631,132.304,22.486,20.753,22.272,40611.540
2022-11-01 04:39:53,132.253,130.638,133.303,26.792,25.929,22.714,40612.840
2022-11-01 04:49:52,131.310,129.227,131.588,25.998,25.312,22.389,40614.160
2022-11-01 04:59:53,130.902,129.029,131.324,30.327,29.173,30.889,40615.670
2022-11-01 05:09:53,129.369,127.350,129.593,41.555,42.381,42.718,40617.610
2022-11-01 05:19:53,130.372,128.808,131.124,32.195,31.584,32.179,40619.540
2022-11-01 05:29:53,129.053,126.693,128.984,44.244,44.492,43.336,40621.880
2022-11-01 05:39:53,130.765,129.291,130.889,29.245,28.695,29.814,40623.970
2022-11-01 05:49:55,129.297,128.035,129.970,31.240,30.623,32.520,40625.820
2022-11-01 05:59:54,130.162,128.513,130.024,30.751,30.157,31.019,40627.700
2022-11-01 06:09:53,129.320,127.653,130.231,33.131,33.959,33.107,40629.800
2022-11-01 06:19:54,131.106,129.061,131.446,42.519,42.995,42.063,40632.180
2022-11-01 06:29:55,128.573,126.548,129.325,40.379,40.457,40.451,40634.350
2022-11-01 06:39:55,129.816,127.725,130.414,32.294,31.355,31.727,40636.460
2022-11-01 06:49:54,129.369,127.165,129.932,33.650,32.699,32.912,40638.350
2022-11-01 06:59:54,130.165,127.661,129.829,31.198,31.026,30.423,40640.210
2022-11-01 07:09:54,128.244,125.480,127.754,45.440,46.062,43.949,40642.160
2022-11-01 07:19:54,131.470,129.054,131.524,26.432,25.466,22.346,40643.850
2022-11-01 07:29:54,132.069,130.163,131.747,21.658,20.286,22.044,40645.140
2022-11-01 07:39:55,133.588,131.939,132.921,21.536,20.532,21.809,40646.550
2022-11-01 07:49:55,132.858,131.146,132.611,21.530,20.296,22.042,40647.840
2022-11-01 07:59:55,130.928,128.283,130.472,33.823,33.351,34.025,40649.220
2022-11-01 08:09:55,131.296,128.614,131.826,28.545,27.345,22.772,40650.560
2022-11-01 08:19:56,131.506,129.773,131.447,22.911,21.982,22.221,40651.880
2022-11-01 08:29:56,135.050,132.766,134.262,21.727,20.111,21.751,40653.300
2022-11-01 08:39:55,134.092,131.992,133.697,21.778,20.152,22.163,40654.590
2022-11-01 08:49:55,136.058,133.454,134.877,21.865,20.040,21.537,40655.870
2022-11-01 08:59:56,132.989,130.547,131.606,22.077,20.408,21.734,40657.320
2022-11-01 09:09:56,133.836,131.066,133.139,22.139,19.918,22.146,40658.600
2022-11-01 09:19:56,131.445,128.193,130.054,34.743,33.593,33.529,40659.980
2022-11-01 09:29:56,131.978,128.484,130.718,35.092,33.490,33.743,40661.400
2022-11-01 09:39:56,132.452,129.867,131.736,22.105,20.071,22.008,40662.770
2022-11-01 09:49:56,136.564,133.633,135.101,1.607,0.165,1.487,40663.390
2022-11-01 09:59:57,137.103,133.943,135.095,13.873,14.150,12.844,40663.480
2022-11-01 10:09:57,137.915,135.139,136.361,1.619,0.168,1.498,40663.700
2022-11-01 10:19:58,137.688,134.842,137.259,6.383,5.898,1.502,40663.780
2022-11-01 10:29:56,135.468,132.310,134.491,13.875,13.822,13.478,40663.900
2022-11-01 10:39:57,135.848,133.413,134.281,21.946,20.294,21.330,40665.250
2022-11-01 10:49:57,134.892,131.989,133.199,22.259,20.196,21.414,40666.540
2022-11-01 10:59:57,136.130,132.973,134.195,14.351,14.516,13.278,40667.750
2022-11-01 11:09:57,138.596,136.209,136.680,1.621,0.165,1.499,40667.980
2022-11-01 11:19:57,137.986,135.757,136.447,1.615,0.163,1.495,40668.280
2022-11-01 11:29:58,138.774,135.709,137.003,1.627,0.165,1.506,40668.520
2022-11-01 11:39:57,138.544,135.863,137.121,1.622,0.164,1.502,40668.600
2022-11-01 11:49:58,139.843,136.413,138.540,5.520,5.122,1.517,40668.680
2022-11-01 11:59:59,139.723,136.666,138.115,2.832,2.167,1.515,40668.950
2022-11-01 12:09:58,138.106,135.742,136.133,1.615,0.165,1.494,40669.090
2022-11-01 12:19:58,137.082,134.396,134.864,1.608,0.167,1.486,40669.180
2022-11-01 12:29:58,137.320,134.483,135.277,1.612,0.166,1.491,40669.410
2022-11-01 12:39:58,137.110,134.776,134.929,1.608,0.168,1.486,40669.500
2022-11-01 12:49:58,134.637,131.650,133.572,27.387,26.015,21.807,40670.340
2022-11-01 12:59:58,134.346,131.416,132.700,22.269,20.169,21.466,40671.790
2022-11-01 13:09:59,133.750,131.391,132.675,21.972,20.249,21.706,40673.060
2022-11-01 13:19:58,137.429,135.061,136.581,6.779,6.286,1.609,40673.500
2022-11-01 13:29:58,138.818,135.760,138.371,5.793,5.393,1.621,40673.760
2022-11-01 13:39:59,137.411,134.135,136.515,9.328,9.744,1.506,40674.120
2022-11-01 13:49:59,139.159,137.194,137.250,1.622,0.168,1.501,40674.210
2022-11-01 13:59:59,138.520,136.138,137.107,1.619,0.162,1.501,40674.310
2022-11-01 14:09:50,138.797,137.458,137.434,1.627,0.165,1.507,40674.550
2022-11-01 14:19:59,139.179,137.396,138.163,1.627,0.163,1.510,40674.660
2022-11-01 14:29:59,134.832,131.970,133.815,22.490,20.196,22.081,40675.010
2022-11-01 14:39:49,132.853,130.466,132.176,23.360,21.888,22.003,40676.470
2022-11-01 14:49:59,134.594,132.347,133.503,23.218,22.053,21.614,40677.850
2022-11-01 14:59:59,135.891,133.620,135.106,21.817,20.032,21.752,40679.130
2022-11-01 15:09:59,135.281,133.159,134.548,25.954,24.653,26.339,40680.670
2022-11-01 15:19:50,131.981,129.487,131.920,35.586,33.038,30.832,40682.250
2022-11-01 15:29:51,136.614,134.451,135.557,21.729,20.146,21.535,40683.860
2022-11-01 15:39:50,136.372,134.829,135.868,21.399,20.242,21.729,40685.140
2022-11-01 15:49:50,138.240,136.658,137.746,1.625,0.173,1.503,40685.830
2022-11-01 15:59:50,138.118,136.798,138.006,1.625,0.173,1.503,40686.070
2022-11-01 16:09:50,138.912,137.189,138.610,1.633,0.173,1.510,40686.160
2022-11-01 16:19:51,138.753,137.509,138.978,1.630,0.166,1.510,40686.230
2022-11-01 16:29:55,137.809,135.721,137.819,1.625,0.170,1.504,40686.480
2022-11-01 16:39:51,137.291,134.854,137.199,5.833,5.406,1.501,40686.560
2022-11-01 16:49:51,138.723,136.504,138.489,1.628,0.168,1.508,40686.640
2022-11-01 16:59:51,137.002,134.873,137.528,2.581,1.117,1.504,40686.910
2022-11-01 17:09:51,136.436,134.638,137.061,2.573,1.117,1.495,40687.020
2022-11-01 17:19:52,137.697,135.502,137.901,3.650,2.684,1.504,40687.170
2022-11-01 17:29:52,137.020,135.220,137.794,2.578,1.116,1.500,40687.330
2022-11-01 17:39:52,138.129,136.401,138.756,2.580,1.106,1.510,40687.610
2022-11-01 17:49:52,137.347,135.238,137.703,2.935,1.109,1.885,40687.740
2022-11-01 17:59:52,134.506,132.204,134.213,23.407,20.638,22.870,40688.140
2022-11-01 18:09:52,134.651,132.565,134.074,22.951,20.515,22.337,40689.650
2022-11-01 18:19:52,133.546,131.859,133.936,22.725,20.309,22.803,40690.980
2022-11-01 18:29:53,134.823,132.543,134.727,22.956,20.120,22.551,40692.310
2022-11-01 18:39:52,132.935,131.244,133.119,33.718,33.608,34.594,40693.790
2022-11-01 18:49:52,133.696,131.571,134.340,22.839,19.862,22.933,40695.130
2022-11-01 18:59:53,133.964,132.333,134.903,22.581,20.003,23.018,40696.460
2022-11-01 19:09:52,134.611,133.314,135.402,22.402,20.186,22.868,40697.800
2022-11-01 19:19:53,134.636,132.833,134.636,22.779,20.316,22.576,40699.290
2022-11-01 19:29:53,135.772,133.350,135.545,23.027,20.046,22.516,40700.640
2022-11-01 19:39:53,133.778,131.858,135.297,27.596,25.680,23.414,40701.980
2022-11-01 19:49:53,133.595,131.887,134.250,23.911,21.840,22.878,40703.500
2022-11-01 19:59:53,133.884,131.359,133.129,23.173,20.270,22.275,40704.880
2022-11-01 20:09:54,134.382,132.406,134.480,22.817,20.149,22.622,40706.200
2022-11-01 20:19:53,133.170,131.300,133.349,22.805,20.223,22.697,40707.540
2022-11-01 20:29:54,133.951,132.416,134.859,22.594,20.101,23.041,40709.020
2022-11-01 20:39:54,133.016,131.580,133.343,22.592,20.394,22.694,40710.350
2022-11-01 20:49:54,133.890,132.094,133.979,22.726,20.257,22.587,40711.680
2022-11-01 20:59:54,133.226,130.737,134.150,27.923,25.666,23.187,40713.160
2022-11-01 21:09:55,134.430,133.137,134.997,22.408,20.241,22.720,40714.500
2022-11-01 21:19:55,132.731,131.076,132.489,22.742,20.551,22.422,40715.840
2022-11-01 21:29:55,132.933,131.111,133.097,22.783,20.284,22.665,40717.160
2022-11-01 21:39:55,132.706,131.918,133.410,22.236,20.569,22.784,40718.640
2022-11-01 21:49:54,134.267,132.809,134.611,22.523,20.343,22.655,40719.960
2022-11-01 21:59:55,133.380,131.106,133.058,23.024,20.263,22.481,40721.290
2022-11-01 22:09:55,133.559,131.511,133.736,27.359,25.889,22.686,40722.770
2022-11-01 22:19:57,133.941,132.668,134.641,22.485,20.347,22.901,40724.100
2022-11-01 22:29:56,134.587,133.377,135.317,22.390,20.316,22.868,40725.430
2022-11-01 22:39:56,132.470,131.100,132.320,23.964,22.496,22.505,40726.810
2022-11-01 22:49:56,135.904,133.985,135.497,22.732,20.316,22.263,40728.320
2022-11-01 22:59:55,134.001,132.627,134.225,2.910,1.131,1.851,40729.590
2022-11-01 23:09:55,138.780,137.487,138.821,2.947,1.108,1.897,40729.710
2022-11-01 23:19:56,137.673,136.752,138.500,2.944,1.114,1.893,40729.850
2022-11-01 23:29:57,135.812,134.115,135.676,23.237,21.026,23.012,40730.230
2022-11-01 23:39:56,135.492,134.074,136.242,22.426,20.181,22.840,40731.590
2022-11-01 23:49:58,132.243,130.576,132.436,22.721,20.425,22.666,40732.900
2022-11-01 23:59:56,134.837,132.792,135.522,7.223,6.516,1.867,40734.270
2022-11-02 00:09:56,135.605,135.207,136.772,2.918,1.120,1.868,40734.400
2022-11-02 00:19:57,136.013,134.659,136.101,2.921,1.119,1.868,40734.520
2022-11-02 00:29:57,135.383,134.036,135.398,2.915,1.122,1.861,40734.660
2022-11-02 00:39:56,135.413,134.188,135.863,2.918,1.121,1.864,40734.930
2022-11-02 00:49:57,136.061,134.657,137.123,6.849,6.174,1.875,40735.060
2022-11-02 00:59:57,134.792,133.795,135.747,2.912,1.123,1.859,40735.190
2022-11-02 01:09:57,135.745,134.573,136.147,2.925,1.120,1.871,40735.460
2022-11-02 01:19:57,135.591,134.599,136.271,2.916,1.118,1.866,40735.600
2022-11-02 01:29:57,136.106,135.103,136.851,2.919,1.117,1.871,40735.720
2022-11-02 01:39:57,135.640,134.620,136.076,2.913,1.117,1.865,40735.840
2022-11-02 01:49:57,136.011,135.062,136.319,2.916,1.116,1.867,40736.130
2022-11-02 01:59:57,133.294,131.955,133.421,23.040,21.136,23.091,40736.440
2022-11-02 02:09:58,133.453,132.041,134.426,26.895,25.899,23.049,40737.790
2022-11-02 02:19:59,132.224,130.066,131.915,35.601,35.303,34.205,40739.290
2022-11-02 02:29:58,136.149,134.940,136.485,2.921,1.118,1.871,40740.610
2022-11-02 02:39:58,136.076,135.118,136.608,2.920,1.118,1.869,40740.750
2022-11-02 02:49:58,135.621,135.360,136.737,2.917,1.119,1.867,40740.870
2022-11-02 02:59:58,135.021,133.613,135.137,2.916,1.124,1.862,40741.160
2022-11-02 03:09:59,134.983,134.228,135.473,2.910,1.121,1.858,40741.290
2022-11-02 03:19:59,135.345,134.950,136.411,2.913,1.119,1.865,40741.420
2022-11-02 03:29:58,136.115,135.280,136.613,2.917,1.114,1.869,40741.540
2022-11-02 03:39:59,135.843,135.071,136.419,2.917,1.116,1.869,40741.820
2022-11-02 03:49:59,132.934,132.100,133.548,22.341,20.779,22.847,40742.670
2022-11-02 03:59:50,131.905,130.433,132.031,22.656,20.613,22.635,40743.980
2022-11-02 04:09:59,130.698,128.916,130.688,33.751,33.677,34.278,40745.420
2022-11-02 04:19:59,132.666,131.660,132.687,22.371,20.830,22.462,40746.800
2022-11-02 04:29:59,132.641,131.303,133.055,22.537,20.451,22.831,40748.110
2022-11-02 04:39:59,130.432,128.594,130.402,33.683,33.433,34.294,40749.500
2022-11-02 04:49:50,132.335,130.367,132.633,27.391,25.966,22.909,40750.920
2022-11-02 04:59:50,131.511,129.842,131.460,22.798,20.506,22.685,40752.240
2022-11-02 05:09:50,132.166,130.697,132.117,22.646,21.730,22.837,40753.590
2022-11-02 05:19:51,133.926,132.476,134.091,10.080,9.010,10.040,40754.390
2022-11-02 05:29:52,134.207,132.849,134.546,10.328,9.242,10.340,40755.000
2022-11-02 05:39:50,129.873,127.584,129.967,42.298,44.205,42.303,40756.840
2022-11-02 05:49:52,131.224,129.823,131.852,24.282,22.721,23.171,40758.010
2022-11-02 05:59:51,132.348,130.707,132.153,22.462,20.571,22.054,40759.920
2022-11-02 06:09:51,127.954,125.585,128.069,45.038,44.864,43.189,40761.860
2022-11-02 06:19:51,132.597,130.470,132.506,32.922,32.251,31.669,40763.770
2022-11-02 06:29:51,131.414,129.163,131.308,42.123,40.930,40.607,40766.120
2022-11-02 06:39:51,130.390,127.322,129.984,53.131,51.338,50.591,40768.250
2022-11-02 06:49:52,132.353,130.160,132.496,34.822,33.775,33.829,40770.400
2022-11-02 06:59:51,132.373,130.404,132.332,32.537,32.131,31.245,40772.480
2022-11-02 07:09:51,133.965,131.723,133.699,31.578,31.524,30.706,40774.340
2022-11-02 07:19:52,132.264,129.881,131.800,43.826,44.980,42.175,40776.170
2022-11-02 07:29:52,135.377,133.565,134.924,21.509,20.195,21.857,40777.880
2022-11-02 07:39:52,134.495,133.355,134.060,21.313,20.612,21.974,40779.170
2022-11-02 07:49:52,134.756,133.344,134.521,21.408,20.418,22.021,40780.640
2022-11-02 07:59:52,132.881,130.647,132.301,33.318,33.540,33.741,40782.000
2022-11-02 08:09:52,134.787,133.286,134.419,21.526,20.300,22.223,40783.420
2022-11-02 08:19:52,134.847,133.448,134.733,21.488,20.309,22.406,40784.700
2022-11-02 08:29:52,133.869,132.396,133.914,21.544,20.202,22.498,40785.990
2022-11-02 08:39:53,134.856,133.247,134.540,22.911,22.095,22.292,40787.490
2022-11-02 08:49:53,134.594,132.805,134.048,21.810,20.317,22.389,40788.830
2022-11-02 08:59:53,134.037,132.395,133.542,21.720,20.374,22.266,40790.130
2022-11-02 09:09:53,134.220,132.225,133.463,21.928,20.316,22.194,40791.580
2022-11-02 09:19:53,134.646,132.801,133.847,21.840,20.391,22.136,40792.880
2022-11-02 09:29:53,132.844,130.211,132.505,26.795,25.537,22.542,40794.160
2022-11-02 09:39:53,132.735,130.024,131.757,34.409,33.842,34.080,40795.530
2022-11-02 09:49:53,137.590,136.030,136.763,1.942,0.166,1.825,40796.240
2022-11-02 09:59:54,139.369,137.317,138.085,1.950,0.167,1.832,40796.330
2022-11-02 10:09:53,139.358,136.776,137.917,1.948,0.166,1.831,40796.420
2022-11-02 10:19:56,137.403,134.078,135.730,14.232,14.192,13.654,40796.670
2022-11-02 10:29:54,132.389,129.623,131.729,27.399,26.277,23.645,40796.810
2022-11-02 10:39:55,134.003,131.635,132.557,22.168,20.430,21.887,40798.110
2022-11-02 10:49:54,134.110,131.716,132.718,22.196,20.364,21.931,40799.420
2022-11-02 10:59:54,136.164,133.126,134.704,13.991,14.120,13.612,40800.750
2022-11-02 11:09:55,136.338,133.776,135.200,10.614,11.191,9.285,40801.040
2022-11-02 11:19:55,138.016,135.798,136.527,1.618,0.165,1.498,40801.260
2022-11-02 11:29:57,137.297,134.655,135.997,2.761,2.078,1.495,40801.540
2022-11-02 11:39:54,136.952,134.299,135.548,2.755,2.054,1.493,40801.670
2022-11-02 11:49:54,139.106,135.998,137.906,5.448,5.065,1.511,40801.750
2022-11-02 11:59:55,138.048,135.605,136.554,1.622,0.169,1.500,40801.840
2022-11-02 12:09:56,137.926,135.685,136.385,1.621,0.171,1.498,40802.090
2022-11-02 12:19:55,137.726,135.049,136.730,5.742,5.332,1.499,40802.170
2022-11-02 12:29:55,138.230,135.807,136.518,1.620,0.168,1.498,40802.250
2022-11-02 12:39:55,137.964,135.933,136.213,1.622,0.172,1.495,40802.330
2022-11-02 12:49:56,135.481,133.143,133.988,22.025,20.473,21.501,40803.350
2022-11-02 12:59:56,134.174,131.528,132.871,22.110,20.201,21.621,40804.640
2022-11-02 13:09:56,130.447,127.526,129.214,34.334,33.634,33.327,40806.110
2022-11-02 13:19:56,136.031,134.563,134.616,1.715,0.170,1.595,40806.570
2022-11-02 13:29:56,133.788,131.268,132.307,13.880,14.525,13.456,40807.030
2022-11-02 13:39:56,136.201,132.893,134.737,20.736,23.236,13.427,40807.830
2022-11-02 13:49:56,136.673,133.670,134.614,1.610,0.170,1.487,40807.940
2022-11-02 13:59:56,136.016,133.394,135.987,8.756,8.302,1.491,40808.050
2022-11-02 14:09:57,137.261,135.809,136.284,2.757,2.085,1.502,40808.360
2022-11-02 14:19:57,136.426,133.930,135.189,1.608,0.168,1.487,40808.430
2022-11-02 14:29:58,133.817,130.862,132.274,22.674,20.573,21.935,40808.800
2022-11-02 14:39:56,133.761,131.345,131.956,22.100,20.621,21.385,40810.090
2022-11-02 14:49:57,133.368,130.513,131.912,22.268,20.254,21.649,40811.360
2022-11-02 14:59:57,135.684,133.105,134.167,22.042,20.323,21.484,40812.630
2022-11-02 15:09:57,136.086,134.049,134.937,21.641,20.335,21.483,40814.110
2022-11-02 15:19:57,133.214,130.942,132.103,30.549,28.798,30.273,40815.390
2022-11-02 15:29:57,132.750,130.402,131.765,31.043,29.455,30.941,40816.860
2022-11-02 15:39:58,132.313,130.309,131.822,29.250,28.094,29.857,40818.410
2022-11-02 15:49:57,137.694,135.966,136.846,3.236,2.461,3.985,40819.310
2022-11-02 15:59:57,137.186,136.000,137.455,1.620,0.168,1.499,40819.390
2022-11-02 16:09:58,135.676,134.095,135.645,1.606,0.170,1.486,40819.470
2022-11-02 16:19:58,136.840,135.062,136.956,2.743,2.058,1.496,40819.600
2022-11-02 16:29:59,135.851,133.876,135.644,1.606,0.172,1.486,40819.880
2022-11-02 16:39:58,136.182,134.963,136.804,1.613,0.173,1.492,40819.970
2022-11-02 16:49:58,136.814,134.308,137.124,4.849,4.572,1.498,40820.040
2022-11-02 16:59:59,137.307,135.683,137.965,1.622,0.169,1.501,40820.130
2022-11-02 17:09:58,135.590,133.164,136.507,7.588,6.937,1.491,40820.390
2022-11-02 17:19:58,136.062,134.261,136.783,2.576,1.122,1.493,40820.520
2022-11-02 17:29:59,137.327,135.761,138.475,2.581,1.113,1.504,40820.620
2022-11-02 17:39:59,137.230,135.497,137.946,2.577,1.112,1.502,40820.740
2022-11-02 17:49:59,137.009,134.625,137.751,2.579,1.116,1.501,40821.040
2022-11-02 17:59:59,135.031,132.614,135.289,23.227,20.525,22.822,40821.360
2022-11-02 18:09:49,132.977,130.663,133.162,22.746,20.221,22.305,40822.660
2022-11-02 18:19:49,133.315,131.338,133.748,22.524,20.247,22.376,40823.970
2022-11-02 18:29:49,133.469,131.334,134.229,22.543,19.948,22.536,40825.450
2022-11-02 18:39:50,133.250,131.235,133.888,22.572,20.132,22.530,40826.770
2022-11-02 18:50:00,133.404,130.984,133.623,22.788,20.077,22.351,40828.080
2022-11-02 18:59:59,134.180,131.974,134.705,23.912,21.844,22.480,40829.450
2022-11-02 19:09:50,133.713,131.743,134.120,22.587,20.250,22.444,40830.960
2022-11-02 19:19:50,134.061,132.085,134.254,22.552,20.252,22.270,40832.290
2022-11-02 19:29:52,134.169,131.738,134.037,22.803,20.145,22.170,40833.600
2022-11-02 19:39:50,134.666,132.972,135.416,22.373,20.140,22.537,40834.930
2022-11-02 19:49:52,134.757,132.258,135.642,27.359,25.503,22.668,40836.400
2022-11-02 19:59:51,134.042,132.022,134.718,22.514,19.982,22.516,40837.730
2022-11-02 20:09:52,134.105,132.619,134.880,22.214,20.195,22.452,40839.040
2022-11-02 20:19:51,134.334,132.096,134.508,22.632,20.073,22.260,40840.360
2022-11-02 20:29:51,135.035,133.116,135.901,22.423,19.943,22.603,40841.860
2022-11-02 20:39:51,134.301,133.038,135.002,22.187,20.403,22.463,40843.180
2022-11-02 20:49:51,134.621,132.249,134.478,22.795,20.208,22.189,40844.500
2022-11-02 20:59:52,134.468,132.478,135.006,22.502,20.051,22.430,40845.830
2022-11-02 21:09:51,133.344,131.594,133.625,22.462,20.347,22.281,40847.300
2022-11-02 21:19:51,132.157,130.235,132.416,22.654,20.375,22.401,40848.620
2022-11-02 21:29:51,133.424,131.338,133.941,23.911,21.879,22.507,40849.970
2022-11-02 21:39:51,133.507,131.499,133.474,22.661,20.411,22.235,40851.330
2022-11-02 21:49:51,134.092,132.167,134.300,22.587,20.316,22.348,40852.800
2022-11-02 21:59:51,134.593,132.591,134.739,22.564,20.274,22.268,40854.130
2022-11-02 22:09:51,134.796,132.800,134.720,22.634,20.448,22.220,40855.450
2022-11-02 22:19:51,134.504,131.984,134.329,22.852,20.210,22.197,40856.760
2022-11-02 22:29:51,133.023,130.455,132.954,34.240,33.075,34.065,40858.220
2022-11-02 22:39:51,132.136,130.992,132.502,22.277,20.758,22.372,40859.560
2022-11-02 22:49:52,133.379,132.052,133.804,22.273,20.567,22.361,40860.880
2022-11-02 22:59:52,137.913,136.582,138.322,2.573,1.102,1.508,40862.120
2022-11-02 23:09:52,134.535,132.342,135.285,17.730,17.609,13.389,40862.240
2022-11-02 23:19:52,136.876,135.655,137.954,2.574,1.109,1.502,40862.520
2022-11-02 23:29:52,134.920,133.374,135.141,22.729,20.857,22.633,40862.840
2022-11-02 23:39:52,134.624,132.669,134.615,22.494,20.328,22.113,40864.180
2022-11-02 23:49:52,134.649,132.777,134.782,22.468,20.346,22.209,40865.480
2022-11-02 23:59:52,135.561,134.685,136.660,2.563,1.113,1.491,40866.840
2022-11-03 00:09:52,136.018,134.816,136.520,2.563,1.110,1.493,40866.960
2022-11-03 00:19:53,136.782,134.637,137.385,9.456,8.891,1.500,40867.070
2022-11-03 00:29:53,136.376,134.687,136.788,3.615,2.648,1.496,40867.240
2022-11-03 00:39:53,136.742,135.133,136.981,2.564,1.105,1.497,40867.540
2022-11-03 00:49:53,137.471,135.764,138.145,6.088,5.529,1.505,40867.660
2022-11-03 00:59:53,137.094,135.486,137.053,2.567,1.104,1.498,40867.770
2022-11-03 01:09:53,137.268,135.904,137.854,2.568,1.105,1.500,40867.880
2022-11-03 01:19:53,136.684,135.446,137.391,2.568,1.108,1.499,40868.160
2022-11-03 01:29:53,136.882,135.659,137.651,2.567,1.105,1.499,40868.270
2022-11-03 01:39:54,135.908,133.650,136.466,6.886,6.265,1.493,40868.380
2022-11-03 01:49:54,138.004,136.251,137.713,2.567,1.098,1.503,40868.490
2022-11-03 01:59:54,135.262,133.409,134.911,23.015,21.165,22.430,40868.960
2022-11-03 02:09:54,135.071,133.544,135.461,22.198,20.433,22.179,40870.300
2022-11-03 02:19:54,134.799,133.105,134.882,22.313,20.501,22.055,40871.620
2022-11-03 02:29:54,136.273,134.200,136.612,7.691,7.031,1.495,40872.880
2022-11-03 02:39:54,136.700,134.849,136.422,13.711,14.107,13.357,40873.050
2022-11-03 02:49:54,137.579,136.531,138.148,2.569,1.101,1.503,40873.270
2022-11-03 02:59:54,137.715,136.552,138.419,2.572,1.102,1.506,40873.390
2022-11-03 03:09:55,137.289,136.331,137.886,2.566,1.104,1.499,40873.490
2022-11-03 03:19:55,137.751,136.229,137.731,2.570,1.103,1.502,40873.610
2022-11-03 03:29:55,137.105,135.696,137.521,2.568,1.105,1.499,40873.880
2022-11-03 03:39:55,137.293,136.391,138.464,2.570,1.105,1.503,40873.990
2022-11-03 03:49:55,134.625,132.843,134.981,23.804,22.329,22.339,40874.860
2022-11-03 03:59:55,134.068,132.566,134.531,23.556,22.314,22.239,40876.250
2022-11-03 04:09:55,134.808,132.984,134.858,22.390,20.490,22.037,40877.730
2022-11-03 04:19:55,134.351,133.223,134.909,21.944,20.559,22.153,40879.050
2022-11-03 04:29:56,133.913,131.931,134.280,22.522,20.314,22.335,40880.370
2022-11-03 04:39:56,133.484,131.581,133.753,22.437,20.315,22.228,40881.690
2022-11-03 04:49:56,134.666,132.963,134.455,22.390,20.610,21.954,40883.180
2022-11-03 04:59:56,134.555,132.929,134.739,22.345,20.451,22.182,40884.480
2022-11-03 05:09:56,133.527,132.227,134.096,22.183,20.457,22.350,40885.810
2022-11-03 05:19:56,134.253,132.330,134.114,22.540,20.384,22.171,40887.330
2022-11-03 05:29:56,133.697,131.910,133.371,29.969,29.044,30.041,40889.080
2022-11-03 05:39:56,131.075,129.104,131.053,41.503,42.138,42.428,40891.360
2022-11-03 05:49:57,134.908,133.534,134.999,22.171,21.565,22.316,40893.280
2022-11-03 05:59:57,131.941,130.356,132.764,33.809,33.594,30.551,40895.360
2022-11-03 06:09:57,133.350,131.551,133.333,22.486,21.468,22.433,40897.080
2022-11-03 06:19:57,131.880,129.910,131.185,30.303,28.865,30.609,40898.890
2022-11-03 06:29:57,132.891,131.242,132.734,21.554,20.364,22.147,40900.620
2022-11-03 06:39:57,132.238,129.845,132.163,40.160,39.234,39.306,40902.620
2022-11-03 06:49:57,131.937,129.503,132.220,41.385,40.546,39.742,40904.800
2022-11-03 06:59:57,132.435,130.335,132.633,33.852,34.187,32.547,40906.890
2022-11-03 07:09:58,131.428,128.589,131.382,37.079,35.876,34.514,40909.010
2022-11-03 07:19:58,132.348,129.816,132.426,35.987,35.489,33.946,40910.890
