dtime,v1,v2,v3,a1,a2,a3,total_e
2022-12-04 05:19:59,122.729,119.377,121.935,43.222,43.791,42.421,44599.700
2022-12-04 05:30:00,127.243,123.935,126.380,29.928,28.911,29.398,44601.680
2022-12-04 05:39:59,126.287,123.140,125.097,31.518,30.746,30.556,44603.480
2022-12-04 05:49:59,125.289,121.577,124.177,37.312,36.796,35.647,44605.160
2022-12-04 05:59:59,125.510,122.978,124.609,33.628,32.140,33.190,44606.740
2022-12-04 06:09:59,126.747,124.078,125.631,31.311,29.535,30.635,44608.680
2022-12-04 06:19:49,122.843,119.953,121.840,42.997,42.389,41.977,44610.500
2022-12-04 06:30:00,125.804,123.061,124.685,31.469,29.798,30.751,44612.280
2022-12-04 06:40:00,127.295,124.278,125.956,30.003,27.955,28.883,44614.160
2022-12-04 06:49:59,125.210,122.017,124.232,34.471,33.448,31.112,44615.950
2022-12-04 06:59:51,122.416,119.013,121.101,43.550,42.608,41.516,44617.750
2022-12-04 07:09:50,125.712,122.459,124.562,34.198,33.244,30.867,44619.600
2022-12-04 07:19:52,135.219,132.397,133.348,1.594,0.167,1.475,44620.710
2022-12-04 07:29:50,135.991,132.862,133.704,1.602,0.169,1.482,44620.930
2022-12-04 07:39:50,135.970,132.386,134.031,1.601,0.169,1.481,44621.020
2022-12-04 07:49:52,135.442,132.119,133.095,1.595,0.168,1.475,44621.100
2022-12-04 07:59:52,136.748,133.007,134.947,1.721,0.169,1.603,44621.330
2022-12-04 08:09:52,136.660,132.645,134.977,1.610,0.172,1.490,44621.710
2022-12-04 08:19:53,136.557,132.400,135.298,1.610,0.169,1.490,44621.800
2022-12-04 08:29:50,129.420,125.962,127.817,22.659,20.750,21.549,44622.610
2022-12-04 08:39:51,125.085,121.702,123.858,34.255,33.907,32.868,44624.010
2022-12-04 08:49:52,129.612,126.628,128.324,22.387,20.719,21.699,44625.380
2022-12-04 08:59:53,129.520,126.296,128.291,22.513,20.495,21.785,44626.630
2022-12-04 09:09:51,128.191,124.982,126.527,22.568,20.676,21.572,44628.030
2022-12-04 09:19:52,128.697,125.307,126.835,22.687,20.683,21.502,44629.270
2022-12-04 09:29:52,134.778,131.089,132.085,1.591,0.168,1.472,44629.780
2022-12-04 09:39:54,135.118,131.191,132.636,1.597,0.168,1.476,44630.040
2022-12-04 09:49:52,136.350,132.868,134.701,1.605,0.166,1.486,44630.120
2022-12-04 09:59:52,136.448,132.647,134.688,1.607,0.167,1.487,44630.200
2022-12-04 10:09:52,135.471,131.280,134.371,5.934,5.479,1.486,44630.280
2022-12-04 10:19:52,135.743,132.994,134.593,1.599,0.162,1.482,44630.500
2022-12-04 10:29:52,136.025,132.472,134.450,1.603,0.166,1.484,44630.580
2022-12-04 10:39:52,136.406,132.486,134.919,1.605,0.163,1.488,44630.670
2022-12-04 10:49:54,135.808,132.588,134.859,1.603,0.162,1.486,44630.880
2022-12-04 10:59:53,136.046,133.061,134.348,1.600,0.161,1.483,44630.960
2022-12-04 11:09:53,134.492,131.688,133.673,1.594,0.165,1.476,44631.040
2022-12-04 11:19:53,132.108,129.303,131.146,1.577,0.170,1.459,44631.120
2022-12-04 11:29:53,124.066,120.915,124.962,35.966,34.423,23.387,44632.000
2022-12-04 11:39:55,125.689,123.601,124.378,22.340,21.301,21.952,44633.260
2022-12-04 11:49:55,126.336,124.271,124.721,22.385,21.435,21.819,44634.520
2022-12-04 11:59:53,129.885,127.320,128.018,13.009,13.993,12.322,44635.270
2022-12-04 12:09:55,132.756,130.575,131.254,1.581,0.173,1.460,44635.420
2022-12-04 12:19:54,132.563,130.465,131.186,1.578,0.169,1.458,44635.490
2022-12-04 12:29:55,132.489,130.527,130.501,1.575,0.169,1.457,44635.570
2022-12-04 12:39:56,134.328,132.138,133.645,1.594,0.171,1.474,44635.790
2022-12-04 12:49:56,127.970,125.799,126.672,22.275,21.052,21.901,44636.900
2022-12-04 12:59:56,128.491,125.879,126.906,22.402,20.805,21.709,44638.160
2022-12-04 13:09:56,133.703,131.080,132.350,1.590,0.169,1.471,44639.560
2022-12-04 13:19:56,133.052,130.289,132.612,6.340,5.868,1.468,44639.630
2022-12-04 13:29:56,131.892,127.735,130.015,8.014,8.255,1.581,44640.060
2022-12-04 13:39:56,131.961,129.596,129.960,1.572,0.166,1.454,44640.140
2022-12-04 13:49:56,132.798,129.992,130.537,1.577,0.170,1.457,44640.220
2022-12-04 13:59:56,133.077,130.616,130.796,1.579,0.167,1.461,44640.500
2022-12-04 14:09:57,132.216,130.119,130.531,1.575,0.168,1.457,44640.570
2022-12-04 14:19:57,131.453,129.089,129.687,1.566,0.166,1.450,44640.650
2022-12-04 14:29:57,131.768,129.501,129.479,1.572,0.168,1.455,44640.870
2022-12-04 14:39:57,132.271,129.714,130.149,1.572,0.168,1.454,44640.930
2022-12-04 14:49:57,132.217,129.707,129.916,1.571,0.168,1.453,44641.000
2022-12-04 14:59:57,121.577,118.827,119.739,33.546,33.935,31.946,44641.750
2022-12-04 15:09:57,123.982,121.876,122.321,30.840,29.833,29.776,44643.430
2022-12-04 15:19:57,124.116,122.188,122.409,24.529,23.557,23.866,44644.870
2022-12-04 15:29:58,133.091,131.191,131.326,1.587,0.167,1.470,44645.610
2022-12-04 15:39:59,133.127,131.417,131.672,1.580,0.171,1.461,44645.690
2022-12-04 15:49:58,134.265,132.312,133.041,1.588,0.169,1.470,44645.760
2022-12-04 15:59:58,134.570,131.768,133.151,1.593,0.174,1.472,44645.830
2022-12-04 16:09:58,136.468,133.395,135.058,1.605,0.170,1.485,44646.050
2022-12-04 16:19:59,136.280,133.383,135.067,1.604,0.171,1.486,44646.130
2022-12-04 16:29:59,135.949,132.900,134.293,1.599,0.169,1.481,44646.210
2022-12-04 16:39:58,135.085,131.609,133.578,1.598,0.171,1.480,44646.410
2022-12-04 16:49:59,133.761,130.654,131.968,1.585,0.171,1.467,44646.480
2022-12-04 16:59:59,133.777,130.709,131.932,1.585,0.171,1.466,44646.570
2022-12-04 17:09:59,132.641,128.761,131.508,6.185,5.716,1.463,44646.640
2022-12-04 17:19:59,132.329,129.506,130.645,1.572,0.165,1.457,44646.860
2022-12-04 17:29:59,128.611,125.528,127.049,22.721,20.920,21.844,44647.640
2022-12-04 17:39:49,128.567,125.409,127.083,22.585,20.662,21.721,44648.860
2022-12-04 17:49:59,128.838,125.642,127.187,22.640,20.739,21.688,44650.150
2022-12-04 17:59:50,133.603,130.013,133.058,6.415,5.923,1.471,44651.000
2022-12-04 18:09:59,135.397,132.251,133.696,1.591,0.165,1.476,44651.080
2022-12-04 18:19:59,135.005,132.058,133.625,1.592,0.166,1.475,44651.150
2022-12-04 18:29:50,135.715,132.884,133.980,1.594,0.166,1.478,44651.220
2022-12-04 18:39:50,134.927,132.094,133.491,1.585,0.159,1.473,44651.430
2022-12-04 18:49:58,135.544,132.342,133.643,1.592,0.166,1.476,44651.500
2022-12-04 18:59:58,135.560,132.701,134.132,1.593,0.165,1.479,44651.570
2022-12-04 19:09:58,135.131,132.491,134.019,1.590,0.167,1.475,44651.650
2022-12-04 19:19:58,134.218,131.451,132.795,1.583,0.163,1.470,44651.860
2022-12-04 19:29:59,134.504,131.631,132.757,1.583,0.166,1.469,44651.950
2022-12-04 19:39:59,134.472,131.683,133.118,1.583,0.164,1.470,44652.020
2022-12-04 19:49:59,135.079,132.300,133.760,1.589,0.166,1.474,44652.090
2022-12-04 19:59:59,135.767,133.080,135.111,1.599,0.164,1.484,44652.300
2022-12-04 20:09:59,129.331,126.815,128.525,22.752,21.284,22.530,44652.530
2022-12-04 20:19:59,128.783,126.457,127.648,22.098,20.920,21.755,44653.800
2022-12-04 20:29:59,129.739,126.721,128.142,22.475,20.721,21.634,44655.060
2022-12-04 20:39:59,135.652,132.849,134.572,1.595,0.165,1.480,44656.330
2022-12-04 20:49:59,135.577,131.770,135.056,5.596,5.181,1.484,44656.410
2022-12-04 20:59:59,134.390,132.027,133.483,1.586,0.163,1.472,44656.480
2022-12-04 21:09:59,133.569,131.131,132.438,1.580,0.165,1.465,44656.550
2022-12-04 21:19:50,134.097,131.241,132.964,1.583,0.163,1.471,44656.770
2022-12-04 21:29:52,134.323,131.609,132.809,1.583,0.164,1.469,44656.830
2022-12-04 21:39:50,131.202,128.935,130.235,1.565,0.164,1.452,44656.910
2022-12-04 21:49:50,134.123,131.564,132.876,1.583,0.164,1.469,44656.980
2022-12-04 21:59:50,133.988,131.335,133.066,1.584,0.163,1.470,44657.190
2022-12-04 22:09:50,133.557,131.007,132.720,1.579,0.163,1.467,44657.260
2022-12-04 22:19:50,132.192,129.103,131.565,6.416,5.944,1.462,44657.340
2022-12-04 22:29:51,132.675,129.185,132.045,6.013,5.568,1.463,44657.410
2022-12-04 22:39:51,133.451,130.639,132.380,1.582,0.166,1.466,44657.610
2022-12-04 22:49:51,133.403,131.183,132.777,1.579,0.163,1.466,44657.680
2022-12-04 22:59:51,125.502,123.472,124.495,22.263,21.355,22.047,44658.420
2022-12-04 23:09:51,126.037,123.523,124.772,22.451,21.101,21.951,44659.660
2022-12-04 23:19:51,126.183,123.511,124.752,22.472,20.988,21.819,44661.040
2022-12-04 23:29:51,126.222,123.890,125.116,22.292,21.028,21.954,44662.290
2022-12-04 23:39:51,126.059,123.630,124.712,22.364,21.065,21.841,44663.530
2022-12-04 23:49:52,126.291,123.479,124.932,22.551,20.840,21.912,44664.770
