time,id,total_energy,ac_v1,ac_a1,ac_w1,ac_f1,ac_v2,ac_a2,ac_w2,ac_f2,ac_v3,ac_a3,ac_w3,ac_f3,dc_v1,dc_a1,dc_w1,dc_v2,dc_a2,dc_w2,temp,sun_meter,t_meter
2022-12-10 06:18:01,001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5
2022-12-10 06:18:01,002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,003,181063.53,221.2,0.0,0.0,59.99,222.8,0.0,0.0,59.99,223.0,0.0,0.0,59.99,347.2,0.1,34.72,347.6,0.2,69.52,35.55,0,15.5
2022-12-10 06:18:01,004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,007,0,210.2,0.7,147.14,59.99,209.5,0.7,146.65,59.99,210.2,0.7,147.14,59.99,386.9,0.4,154.76,385.1,0.0,0.0,52.27,0,15.5
2022-12-10 06:18:01,008,180026,42949672.95,4294967.29,2147483648,42949672.95,42949672.95,4294967.29,2147483648,42949672.95,42949672.95,4294967.29,2147483648,42949672.95,21474836.48,2147483.65,2147483648,0,0,0,0,0,15.5
2022-12-10 06:18:01,009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5
2022-12-10 06:18:01,011,0,222.1,0.0,0.0,59.98,218.9,0.0,0.0,59.98,222.1,0.0,0.0,59.98,404.1,0.4,161.64,402.9,0.0,0.0,23.86,0,15.5
2022-12-10 06:18:01,012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5
2022-12-10 06:18:01,014,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,015,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,016,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,017,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5
2022-12-10 06:18:01,019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.5
2022-12-10 06:18:01,022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.5
2022-12-10 06:18:01,023,234233.44,217.71,0.0,0.0,0.0,0,0,0,0,0,0,0,0,213.97,0.04,0.0,214.5,0.05,0.0,20.14,0,15.5
2022-12-10 06:23:01,001,193998,219.96,0.0,0,59.96,221.61,0.0,0,59.96,222.22,0.0,0,59.96,516.78,0.0,0,0,0,0,0,0,15.6
2022-12-10 06:23:01,002,31927.46,221.2,0.0,0.0,59.99,222.1,0.0,0.0,59.99,222.3,0.0,0.0,59.99,531.0,0.0,0.0,530.6,0.0,0.0,14.39,0,15.6
2022-12-10 06:23:01,003,181063.53,221.4,0.0,0.0,59.99,222.5,0.0,0.0,59.99,223.0,0.0,0.0,59.99,543.5,0.0,0.0,543.5,0.0,0.0,14.69,0,15.6
2022-12-10 06:23:01,004,28364.03,220.1,0.0,0.0,59.99,222.1,0.0,0.0,59.99,222.8,0.0,0.0,59.99,530.0,0.0,0.0,527.7,0.0,0.0,15.25,0,15.6
2022-12-10 06:23:01,005,95473.01,220.3,0.0,0.0,60.0,222.1,0.0,0.0,60.0,223.2,0.0,0.0,60.0,471.6,0.0,0.0,472.0,0.0,0.0,15.38,0,15.6
2022-12-10 06:23:01,006,92796.71,220.1,0.0,0.0,60.0,223.7,0.0,0.0,60.0,223.0,0.0,0.0,60.0,515.4,0.0,0.0,514.8,0.0,0.0,14.24,0,15.6
2022-12-10 06:23:01,007,23933.98,220.7,0.0,0.0,60.0,220.1,0.0,0.0,60.0,220.5,0.0,0.0,60.0,536.1,0.0,0.0,533.9,0.0,0.0,15.9,0,15.6
2022-12-10 06:23:01,008,180026,219.67,0.0,0,59.98,220.94,0.0,0,59.98,222.22,0.0,0,59.98,575.48,0.0,0,0,0,0,0,0,15.6
2022-12-10 06:23:01,009,40983.5,219.2,0.0,0.0,60.01,222.3,0.0,0.0,60.01,222.8,0.0,0.0,60.01,233.2,0.0,0.0,231.6,0.0,0.0,14.46,0,15.6
2022-12-10 06:23:01,010,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,15.6
2022-12-10 06:23:01,011,21844.56,221.6,0.0,0.0,60.02,219.2,0.0,0.0,60.02,221.9,0.0,0.0,60.02,535.7,0.0,0.0,533.9,0.0,0.0,15.38,0,15.6
2022-12-10 06:23:01,012,80846.54,220.5,0.0,0.0,60.01,222.1,0.0,0.0,60.01,222.3,0.0,0.0,60.01,489.6,0.0,0.0,489.0,0.0,0.0,15.0,0,15.6
